code,content,date
柏騰,柏騰:代重要子公司柏騰（內江）光電科技有限公司公告，配合當地政府防疫政策延長停工事宜,2022-09-19
中鋼,中鋼:公告本公司111年8月份自結合併營收及稅前盈餘,2022-09-19
數字,數字:數字科技股份有限公司（公司代號：5287）註銷收回股票事宜。,2022-09-19
氣立,氣立:台灣氣立股份有限公司（公司代號：4555）111年第2季轉換普通股股票已上市股數。,2022-09-19
瓦城,瓦城:瓦城泰統股份有限公司（公司代號：2729）111年除權配股股票上櫃掛牌日期。,2022-09-19
富強鑫,富強鑫:富強鑫精密工業股份有限公司（公司代號：6603）111年除權配股股票上櫃掛牌日期。,2022-09-19
凱鈺,凱鈺:凱鈺科技股份有限公司（公司代號：5468）111年現金增資股款繳納憑證上櫃開始買賣日期。,2022-09-19
胡連,胡連:公告胡連精密股份有限公司111年發放現金股利發放日公告。,2022-09-19
京鼎,京鼎:本公司澄清媒體報導,2022-09-19
嘉澤,嘉澤:澄清媒體報導,2022-09-19
光寶科,光寶科:說明0917媒體報導,2022-09-19
中化生,中化生:澄清111.09.17經濟日報B4版之報導。,2022-09-19
華晶科,華晶科:華晶科技股份有限公司（公司代號：3059）註銷收回股票事宜。,2022-09-19
景碩,景碩:本公司111年限制員工權利新股之增資新股發放暨上市公告,2022-09-19
精剛,精剛:(更正)公告本公司111年現金增資發行新股股款繳納憑證劃撥暨上櫃日期公告,2022-09-19
新普,新普:代重要子公司新普科技(重慶)有限公司公告董事會決議發放現金股利,2022-09-19
群聯,群聯:公告本公司受邀參加ICA舉辦之Annual Asia Insights Forum法人說明會,2022-09-19
聯茂,聯茂:本公司受邀參加臺灣證券交易所與寬量國際（QIC）共同舉辦之「12th QIC Taiwan CEO Week」投資說明會,2022-09-19
元禎,元禎:公告本公司召開法說會相關內容,2022-09-19
長虹,長虹:補正本公司取得台北市內湖區西湖段土地鑑價結果。,2022-09-19
柏文,柏文:公告本公司辦理註銷買回限制員工權利新股減資變更登記完成,2022-09-19
擎亞,擎亞:擎亞電子股份有限公司(公司代號：8096)111年除權配股股票上櫃掛牌日期。,2022-09-19
擎亞,擎亞:擎亞電子股份有限公司111年盈餘轉增資發行新股暨上櫃買賣日期公告,2022-09-19
