code,content,date
信立,信立:公告本公司公司治理委員會委員辭任,2023-02-16
信立,信立:公告本公司審計委員會及薪酬委員會委員辭任,2023-02-16
信立,信立:公告本公司獨立董事辭任,2023-02-16
大詠城,大詠城:董事會決議股利分派,2023-02-16
大詠城,大詠城:公告本公司董事會設置公司治理主管及資訊安全主管,2023-02-16
大詠城,大詠城:本公司董事會決議盈餘轉增資發行新股,2023-02-16
大詠城,大詠城:本公司董事會通過111年第4季個別財務報告,2023-02-16
大詠城,大詠城:本公司董事會決議召開一一二年度股東常會,2023-02-16
神準,神準:代子公司恩嘉科技股份有限公司公告董事會決議召開112年股東常會,2023-02-16
牧德,牧德:公告本公司董事會決議召開112年股東常會事宜(更正主旨年度),2023-02-16
牧德,牧德:公告本公司董事會決議召開111年股東常會事宜,2023-02-16
牧德,牧德:公告本公司經董事會通過111年度財務報告,2023-02-16
資通,資通:(更正公告)因本公司有價證券於集中交易市場達公布注意交易資訊標準，故公布相關財務業務等重大訊息，以利投資人區別瞭解,2023-02-16
保瑞,保瑞:更正本公司111年11月及12月單月與累計合併營收公告數,2023-02-16
冠德,冠德:本公司董事會通過解除經理人競業禁止之限制,2023-02-16
冠德,冠德:本公司擬與臺中市政府簽訂「臺中都會區大眾捷運系統烏日文心北屯線市政府站土地開發案」投資契約事宜,2023-02-16
優盛,優盛:代重要子公司佑全藥品股份有限公司補公告向關係人取得使用權資產,2023-02-16
優盛,優盛:更正本公司111年10-12月份關係人交易申報內容,2023-02-16
網家,網家:代本公司之重要子公司國際連(股)公司公告董事會決議不發放股利,2023-02-16
豐泰,豐泰:重要子公司 Dona Orient Holdings Ltd. 股東會重要決議事項,2023-02-16
淳紳,淳紳:公告本公司獨立董事黃文瑞自民國112年2月15日辭任本公司獨立董事、審計委員會委員、薪資報酬委員會委員之職務。,2023-02-16
永豐金,永豐金:永豐金控代子公司永豐銀行(中國)有限公司公告董事長選任案,2023-02-16
富邦金,富邦金:富邦金控代子公司富邦人壽公告承德大樓北基地新建工程累積投入金額,2023-02-16
富邦金,富邦金:富邦金控代子公司日盛銀行公告董事會決議股利分配事宜,2023-02-16
富邦金,富邦金:富邦金控代子公司日盛銀行公告董事會決議通過停止股票公開發行暨辦理解散案,2023-02-16
協禧,協禧:更正112/01/13代孫公司昆山增茂微機電有限公司依公開發行公司資金貸與及背書保證處理準則第二十二條公告。,2023-02-16
富邦金,富邦金:富邦金控代子公司日盛銀行公告股東會重要決議事項,2023-02-16
康控-KY,康控-KY:代子公司公告處分不動產、廠房及土地，並以售後租回取得使用權資產(補充公告資產交易框架協議),2023-02-16
台新金,台新金:台新金控代子公司台新銀行公告財務主管異動,2023-02-16
勤美,勤美:本公司代子公司蘇州勤美達精密機械有限公司依「公開發行公司資金貸與及背書保證處理準則」規定辦理補公告,2023-02-16
醣聯,醣聯:本公司抗癌新藥GNX102正式在台啟動一期臨床試驗,2023-02-16
華邦電,華邦電:本公司董事會決議資本支出預算案,2023-02-16
華邦電,華邦電:公告本公司董事會通過111年度合併財務報告,2023-02-16
憶聲,憶聲:公告本公司董事會決議召開112年股東常會,2023-02-16
盛群,盛群:公告本公司董事會通過111年度合併財務報告,2023-02-16
永冠-KY,永冠-KY:公告本公司發行中華民國境內第四次無擔保轉換公司債收足債款,2023-02-16
擎亞,擎亞:公告本公司背書保證餘額達『公開發行公司資金貸與及背書保證處理準則』第二十五條第一項第二款、第三款、第四款規定之公告。,2023-02-16
擎亞,擎亞:公告本公司董事會通過111年度第四季合併財務報告,2023-02-16
資通,資通:因本公司有價證券於集中交易市場達公布注意交易資訊標準，故公布相關財務業務等重大訊息，以利投資人區別瞭解,2023-02-16
宇智,宇智:更正公告本公司111年現金增資公開說明書,2023-02-16
重鵬,重鵬:公告本公司法人董事改派代表人,2023-02-16
玉山金,玉山金:玉山金控代子公司玉山創投公告董事會通過一一一年度董監事及員工酬勞,2023-02-16
劍麟,劍麟:公告本公司國內第二次無擔保轉換公司債(簡稱：劍麟二，代碼：22282)到期還本暨終止上櫃事宜,2023-02-16
玉山金,玉山金:玉山金控代子公司玉山創投公告董事會重要決議事宜,2023-02-16
葡萄王,葡萄王:代本公司重要子公司葡眾企業股份有限公司公告董事會決議對關係人之捐贈事宜,2023-02-16
單井,單井:本公司董事會決議112年股東常會召開事宜,2023-02-16
葡萄王,葡萄王:代本公司重要子公司葡眾企業股份有限公司公告董事會決議股利分派,2023-02-16
台船,台船:公告本公司對台船環海風電工程股份有限公司背書保證達公開發行公司資金貸與及背書保證處理準則第二十五條第一項第二款至第四款之規定辦理公告。,2023-02-16
台船,台船:對本公司轉投資公司台船環海風電工程股份有限公司之背書保證金額符合公開發行公司資金貸與及背書保證處理準則第二十五條第一項第一款之規定辦理公告。,2023-02-16
中信金,中信金:本公司將於112年02月21日參加J.P. Morgan舉辦之投資人說明會(Taiwan CEO-CFO Conference),2023-02-16
國巨,國巨:代子公司YAGEO ELECTRONICS HOLDING (S) PTE. LTD.公告董事會決議對子公司增資,2023-02-16
正隆,正隆:代子公司Omis International HoldingsLimited公告董事會決議辦理減資,2023-02-16
西柏,西柏:公告本公司董事會決議召開112年股東常會,2023-02-16
元隆,元隆:董事會決議不分派股利,2023-02-16
台光電,台光電:代子公司台光電子材料(昆山)有限公司公告資金貸與達「公開發行公司資金貸與及背書保證處理準則」第22條第1項第3款之公告,2023-02-16
元隆,元隆:公告本公司董事會重要決議,2023-02-16
元隆,元隆:公告本公司董事會通過111年股東常會決議之私募案，剩餘額度將屆滿作廢。,2023-02-16
西柏,西柏:公告本公司董事會決議補行委任第４屆薪資報酬委員會委員,2023-02-16
元隆,元隆:公告本公司董事會通過111年第4季財務報告,2023-02-16
啟發電,啟發電:公告本公司董事會通過設置公司治理主管,2023-02-16
鄉林,鄉林:公告更正本公司之資金貸與及背書保證揭露資訊,2023-02-16
元隆,元隆:公告本公司112年1月31日流動比率、速動比率、負債比率(自結數),2023-02-16
啟發電,啟發電:公告本公司董事會決議召開112年股東常會事宜,2023-02-16
新洲,新洲:公告本公司法人董事改派代表人,2023-02-16
啟發電,啟發電:公告本公司董事會決議股利分派,2023-02-16
劍麟,劍麟:公告劍麟股份有限公司第二次無擔保轉換公司債(簡稱：劍麟二，代碼：22282)因於112年03月09日到期暨訂於112年03月10日終止櫃檯買賣等相關事宜。,2023-02-16
劍麟,劍麟:劍麟股份有限公司國內第二次無擔保轉換公司債(簡稱：劍麟二，代碼：22282)到期還本暨終止上櫃事宜,2023-02-16
群光,群光:公告本公司參加元富證券舉辦之2023年春季產業投資論壇，會中向投資人說明本公司業務概況及未來前景,2023-02-16
啟發電,啟發電:公告本公司董事會通過111年度合併財務報告,2023-02-16
啟發電,啟發電:公告本公司董事會決議111年度董事酬勞及員工酬勞分派,2023-02-16
天方能源,天方能源:公告本公司普通股股票停止買賣相關事宜,2023-02-16
瑞鼎,瑞鼎:本公司受邀參加富邦證券舉辦之線上法人說明會,2023-02-16
秋雨,秋雨:代重要子公司廣豐國際媒體股份有限公司公告接獲最高法院民事裁定書,2023-02-16
精誠,精誠:代重要子公司精聚資訊(股)公司公告董事會決議召開112年股東常會相關事宜,2023-02-16
浩鼎,浩鼎:本公司前驅型化療新藥OBI-3424獲得台灣衛福部食藥署核准進行第二期人體臨床試驗,2023-02-16
精誠,精誠:代重要子公司精聚資訊(股)公司公告董事會決議不發放股利,2023-02-16
精誠,精誠:代重要子公司精誠軟體服務(股)公司公告決議股利配發基準日,2023-02-16
精誠,精誠:代重要子公司精誠軟體服務(股)公司公告董事會決議發放現金股利,2023-02-16
遠雄來,遠雄來:本公司董事會通過向關係人租賃取得不動產使用權資產案,2023-02-16
遠雄來,遠雄來:遠雄悅來大飯店股份有限公司董事會決議召開112年股東常會,2023-02-16
聯嘉,聯嘉:公告聯嘉光電股份有限公司國內第三次無擔保轉(交)換公司債(簡稱：聯嘉三，代碼：62883)換發之普通股股票開始櫃檯買賣日期。,2023-02-16
銘旺科,銘旺科:公告本公司會計主管異動案,2023-02-16
富邦媒,富邦媒:代重要子公司-富邦歌華(北京)商貿有限責任公司公告2023年股東常會重要決議事項,2023-02-16
生華科,生華科:生華科公告營運長辭任,2023-02-16
聯嘉,聯嘉:公告本公司國內第三次無擔保轉換公司債首次轉換以新股交付情形,2023-02-16
新普,新普:代重要子公司新普科技(重慶)有限公司公告股東臨時會之重要決議事項,2023-02-16
新普,新普:代重要子公司新普科技(重慶)有限公司公告召開股東臨時會,2023-02-16
台達電,台達電:本公司自辦法人說明會之相關資訊,2023-02-16
利機,利機:更正決定分派股息及紅利或其他利益之基準日公告之現金增資繳款截止日,2023-02-16
京元電子,京元電子:說明112/02/16媒體之相關報導內容,2023-02-16
寶齡富錦,寶齡富錦:澄清及說明媒體有關本公司之報導,2023-02-16
東元,東元:澄清有關112年2月16日媒體報導,2023-02-16
風青,風青:本公司國內第二次有擔保轉換公司債111年第4季轉換增發新股情形公告,2023-02-16
崇越,崇越:公告說明媒體之相關報導。,2023-02-16
台積電,台積電:本公司109年度第1期無擔保公司債甲類券，既定還本付息事宜,2023-02-16
泰藝,泰藝1月營收1.64億元年減22.02% 1—1月達1.64億元,2023-02-16
天良,天良1月營收0.49億元年減18.36% 1—1月達0.49億元,2023-02-16
